18829,Winner Take All,Larry Evans,english
18827,The Poetical Works of Edward Young, Volume 2,Edward Young,english
18832,A Cardinal Sin,Eugène Sue,english
18835,The Concept of Nature,Alfred North Whitehead,english
18833,With Clive in India,G. A. Henty,english
18834,Prisoners,Mary Cholmondeley,english
18838,The Belgians to the Front,Colonel James Fiske,english
18839,Avril,H. Belloc,english
18841,Elizabethan Sonnet Cycles,Thomas Lodge and Giles Fletcher,english
18840,A Dream of Empire,William Henry Venable,english
18842,Elizabethan Sonnet-Cycles,Samuel Daniel and Henry Constable,english
18843,Applied Psychology for Nurses,Mary F. Porter,english
18844,The Rebellion of Margaret,Geraldine Mockler,english
18845,Seeing Europe with Famous Authors, Volume 7,Various,english
18847,The White Sister,F. Marion Crawford,english
18849,La piraterie dans l'antiquité,Jules-M. Sestier,french
18846,Voodoo Planet,Andrew North,english
18851,Gibbon,James Cotter Morison,english
18848,Continental Monthly , Vol V.  Issue III.  March, 1864,Various,english
18853,Chambers's Edinburgh Journal, No. 438,Various,english
18854,The Gourmet's Guide to Europe,Algernon Bastard,english
18857,A Journey to the Centre of the Earth,Jules Verne,english
18860,Shadows of the Stage,William Winter,english
18856,The Settling of the Sage,Hal G. Evarts,english
18862,The Uncollected Writings of Thomas de Quincey--Vol. 1,Thomas de Quincey,english
18866,Scientific American, Volume 40, No. 13, March 29, 1879,Various,english
18867,The Poems and Fragments of Catullus,Catullus,english
18863,The Loom of Youth,Alec Waugh,english
18864,Mémoires d'Outre-Tombe, Tome I,François-René de Chateaubriand,french
18865,Histoire de Paris depuis le temps des Gaulois jusqu'à nos jours - I,Théophile Lavallée,french
18868,With Kitchener in the Soudan,G. A. Henty,english
18871,A Channel Passage and Other Poems,Algernon Charles Swinburne,english
18872,The Field of Clover,Laurence Housman,english
18873,Contes et légendes,H. A. Guerber,french
18874,The Boy With the U. S. Foresters,Francis Rolt-Wheeler,english
18875,The Prairie Wife,Arthur Stringer,english
18876,Woman Triumphant,Vicente Blasco Ibañez,english
18881,The Idiot,John Kendrick Bangs,english
18879,The Age of the Reformation,Preserved Smith,english
18882,The Isles of Sunset,Arthur Christopher Benson,english
18880,The New York Times Current History: the European War, February, 1915,Various,english
18885,Lippincott's Magazine, Vol. 22, August, 1878,Various,english
18883,The Four Feathers,A. E. W. Mason,english
18886,Franklin Kane,Anne Douglas Sedgwick,english
18891,Dot and the Kangaroo,Ethel C. Pedley,english
18892,Sketches and Studies in Italy and Greece, Vol III.,John Symonds,english
18893,Sketches and Studies in Italy and Greece, Complete,John Symonds,english
18895,At Home with the Jardines,Lilian Bell,english
18894,Then I'll Come Back to You,Larry Evans,english
18896,Faith Gartney's Girlhood,Mrs. A. D. T. Whitney,english
18898,Chambers's Edinburgh Journal, No. 437,Various,english
18900,A Text-Book of the History of Painting,John C. Van Dyke,english
18899,Mademoiselle Clocque,René Boylesve,french
18901,Woman as Decoration,Emily Burbank,english
18903,The Last Harvest,John Burroughs,english
18902,Flood Tide,Sara Ware Bassett,english
18905,The War and Unity,Various,english
18906,History of English Humour, Vol. 2 (of 2),Alfred Guy Kingan L'Estrange,english
18909,Poems Teachers Ask For,Various,english
18907,Holidays at the Grange or A Week's Delight,Emily Mayer Higgins,english
18908,Christmas,Various,english
18912,Slave Narratives Vol. XIV. South Carolina, Part 1,Various,english
18910,Diary of a Nursing Sister on the Western Front, 1914-1915,Anonymous,english
18914,The Atlantic Monthly, Volume 20, No. 117, July, 1867.,Various,english
18915,The Poetical Works of William Lisle Bowles, Vol. 1,William Lisle Bowles,english
18917,Goldsmith,William Black,english
18916,Daughter of the Sun,Jackson Gregory,english
18913,Hardy Perennials and Old Fashioned Flowers,John Wood,english
18918,Bas les coeurs!,Georges Darien,french
1894,Visit to Iceland,Ida Pfeiffer,english
1897,The Seventh Man,Max Brand,english
1896,Under the Red Robe,Stanley Weyman,english
1895,Armadale,Wilkie Collins,english
1898,Albert Savarus,Honore de Balzac,english
1899,The Village Rector,Honore de Balzac,english
18922,Les mystères de Paris, Tome II,Eugène Sue,french
18921,Les mystères de Paris, Tome I,Eugène Sue,french
18923,Les mystères de Paris, Tome III,Eugène Sue,french
18924,Les mystères de Paris, Tome IV,Eugène Sue,french
18925,Les mystères de Paris, Tome V,Eugène Sue,french
18926,Judith of Blue Lake Ranch,Jackson Gregory,english
18927,The Uttermost Farthing,Marie Belloc Lowndes,english
18930,History Of The Missions Of The American Board Of Commissioners For Foreign Missions To The Oriental Churches, Volume I.,Rufus Anderson,english
18932,Mental Defectives and Sexual Offenders,W. H. Triggs, Donald McGavin, Frederick Truby King, J. Sands Elliot, Ada G. Patterson, C.E. Matthews and J. Beck,english
18931,Archeological Investigations,Gerard Fowke,english
18933,Man to Man,Jackson Gregory,english
18934,My Lady Nicotine,J. M. Barrie,english
18936,Little Journeys To The Homes Of Great Teachers,Elbert Hubbard,english
18938,The Great Book-Collectors,Charles Isaac Elton and Mary Augusta Elton,english
18939,Andy at Yale,Roy Eliot Stokes,english
18940,La cité de Carcassonne,Eugène-Emmanuel Viollet-le-Duc,french
18941,The Fight for a Free Sea: A Chronicle of the War of 1812,Ralph D. Paine,english
18942,Mémoires de Joseph Fouché, Duc d'Otrante, Ministre de la Police Générale,Joseph Fouché,french
18943,Tom Slade at Black Lake,Percy Keese Fitzhugh,english
18944,La Tête-Plate,Émile Chevalier,french
18945,Robin,Frances Hodgson Burnett,english
18947,The Younger Edda,Snorre,english
18946,Continental Monthly , Vol IV, Issue VI, December 1863,Various,english
18950,The Short Cut,Jackson Gregory,english
18952,Boy Scouts on a Long Hike,Archibald Lee Fletcher,english
18954,Tom Slade with the Boys Over There,Percy K. Fitzhugh,english
18956,Autobiography and Letters of Orville Dewey, D.D.,Orville Dewey,english
18960,The King's Men,Robert Grant, John Boyle O'Reilly, J. S. Dale, and John T.,english
18962,Le dangereux jeune homme,René Boylesve,french
18958,The Brother Clerks,Xariffa,english
18957,Strangers at Lisconnel,Barlow Jane,english
18959,A Journal From Our Legation in Belgium,Hugh Gibson,english
18961,The Craft of Fiction,Percy Lubbock,english
18964,Wolf Breed,Jackson Gregory,english
18965,The Substitute Prisoner,Max Marcin,english
18963,Into the Jaws of Death,Jack O'Brien,english
18970,Caves of Terror,Talbot Mundy,english
18972,Zadig,Voltaire,english
18973,Day Symbols of the Maya Year,Cyrus Thomas,english
18969,Platform Monologues,T. G. Tucker,english
18975,The North Pole,Robert E. Peary,english
18967,The Bastonnais,John Lesperance,english
18977,Continental Monthly , Vol I, Issue I, January 1862,Various,english
18980,The Girl's Own Paper, Vol. VIII. No. 358, November 6, 1886.,Various,english
18981,Dick the Bank Boy,Frank V. Webster,english
18979,Narrative of a Journey to the Shores of the Polar Sea, in the Years 1819-20-21-22, Volume 1,John Franklin,english
18983,Sainte-Marie-des-Fleurs,René Boylesve,french
18984,The Starbucks,Opie Percival Read,english
18985,Narrative of a Journey to the Shores of the Polar Sea, in the years 1819-20-21-22, Volume 2,John Franklin,english
18986,Response in the Living and Non-Living,Jagadis Chunder Bose,english
18987,Susan Clegg and Her Neighbors' Affairs,Anne Warner,english
18989,How Women Love,Max Simon Nordau,english
18990,Billy Whiskers' Adventures,Frances Trego Montgomery,english
18991,The Late Miss Hollingford,Rosa Mulholland,english
18992,Current Superstitions,Various,english
18993,History  of the World War,Francis A. March and Richard J. Beamish,english
18996,Jean-Jacques Rousseau,Jules Lemaître,french
18995,L'île des rêves,Louis Ulbach,french
18999,Chambers's Edinburgh Journal, No. 440,Various,english
18997,The Vicomte de Bragelonne,Alexandre Dumas,english
19004,The Customs of Old England,F. J. Snell,english
19003,A Candid Examination of Theism,George John Romanes,english
19001,All Aboard,Fannie E. Newberry,english
19007,Danger Signals,John A. Hill and Jasper Ewing Brady,english
19006,Cabbages and Cauliflowers: How to Grow Them,James John Howard Gregory,english
19008,Mémoires de Joseph Fouché, Duc d'Otrante, Ministre de la Police Générale,Joseph Fouché,french
19010,The Admirable Tinker,Edgar Jepson,english
19012,The Two-Gun Man,Charles Alden Seltzer,english
19011,Charlotte Bronte and Her Circle,Clement K. Shorter,english
19017,Tales of Destiny,Edmund Mitchell,english
19018,Henrik Ibsen's Prose Dramas Vol III.,Henrik Ibsen,english
1901,Secret of the Woods,William J. Long,english
19016,Dave Porter at Star Ranch,Edward Stratemeyer,english
1900,Typee,Herman Melville,english
19019,Aids to Forensic Medicine and Toxicology,W. G. Aitchison Robertson,english
19015,Jane Allen: Right Guard,Edith Bancroft,english
1904,The Life and Perambulations of a Mouse,Dorothy Kilner,english
1905,The Governess,Sarah Fielding,english
1907,Rowdy of the Cross L,B.M. Sinclair, AKA B.M. Bower,english
1908,Her Prairie Knight,B.M. Sinclair, AKA B. M. Bower,english
1906,Erewhon,Samuel Butler,english
1909,Darwin and Modern Science,A.C. Seward and Others,english
19020,The Danvers Jewels, and Sir Charles Danvers,Mary Cholmondeley,english
19021,Le bonheur à cinq sous,René Boylesve,french
19022,The Science of Fingerprints,Federal Bureau of Investigation,english
19023,A Daughter of the Sioux,Charles King,english
19025,A Sweet Little Maid,Amy E. Blanchard,english
19027,The Revolt on Venus,Carey Rockwell,english
19026,The Boss of the Lazy Y,Charles Alden Seltzer,english
19028,Irish Plays and Playwrights,Cornelius Weygandt,english
19031,A Treatise on Adulterations of Food, and Culinary Poisons,Fredrick Accum,english
19032,Lippincott's Magazine of Popular Literature and Science, Volume 22. July, 1878.,Various,english
19035,Le fauteuil hanté,Gaston Leroux,french
19036,Germany and the Germans,Price Collier,english
19041,Blister Jones,John Taintor Foote,english
19042,Animal Figures in the Maya Codices,Alfred M. Tozzer and Glover M. Allen,english
19043,The Terrible Twins,Edgar Jepson,english
19045,Peaux-rouges et Peaux-blanches,Émile Chevalier,french
19049,The Builders,Joseph Fort Newton,english
19050,Northern Nut Growers Association Report of the Proceedings at the,Various,english
19051,Modern Religious Cults and Movements,Gaius Glenn Atkins,english
19052,Stories That  Words Tell Us,Elizabeth  O'Neill,english
19055,Steve Yeager,William MacLeod Raine,english
19056,Thoughts on Educational Topics and Institutions,George S. Boutwell,english
19057,Red-Robin,Jane Abbott,english
19058,Ordnance Instructions for the United States Navy.,Bureau of Ordnance, USN,english
19061,Seeing Europe with Famous Authors, Vol VIII,Various,english
19064,The Triumph of John Kars,Ridgwell Cullum,english
19065,Swimming Scientifically Taught,Frank Eugen Dalton and Louis C. Dalton,english
19066,Brigands of the Moon,Ray Cummings,english
19068,Household Stories by the Brothers Grimm,Jacob Grimm and Wilhelm Grimm,english
19069,The Silent House,Fergus Hume,english
19071,The Way of the Wind,Zoe Anderson Norris,english
19070,Both Sides the Border,G. A. Henty,english
19073,Cocoa and Chocolate,Arthur W. Knapp,english
19074,Italy at War and the Allies in the West,E. Alexander Powell,english
19077,Salads, Sandwiches and Chafing-Dish Dainties,Janet McKenzie Hill,english
19075,Traduction nouvelle, Tome I,Aristophane,french
19079,The Adventures of Lightfoot the Deer,Thornton W. Burgess,english
19078,The Red Book of Heroes,Leonora Blanche Lang,english
19080,Little Journeys to the Homes of the Great - Volume 12,Elbert Hubbard,english
19084,In the Yule-Log Glow, Book II,Various,english
19082,The Destiny of the Soul,William Rounseville Alger,english
19085,The Prelude to Adventure,Hugh Walpole,english
19083,The Border Boys Across the Frontier,Fremont B. Deering,english
19087,The King Nobody Wanted,Norman F. Langford,english
19089,A Pagan of the Hills,Charles Neville Buck,english
19090,Star Hunter,Andre Alice Norton,english
19093,Lippincott's Magazine of Popular Literature and Science, Volume 22. October, 1878.,Various,english
19097,The Young Carpenters of Freiberg,Anonymous,english
19098,Christmas in Ritual and Tradition, Christian and Pagan,Clement A. Miles,english
19099,The Continental Monthly, Vol. III, No. V,  May, 1863,Various,english
19100,The Covenants And The Covenanters,Various,english
19101,The Girl with the Green Eyes,Clyde Fitch,english
19103,The Discovery of a World in the Moone,John Wilkins,english
19104,Secret Societies And Subversive Movements,Nesta H. Webster,english
19107,An Arkansas Planter,Opie Percival Read,english
19108,The Golden Silence,C. N. Williamson and A. M. Williamson,english
19109,Poems,Hattie Howard,english
19110,The Arena,Various,english
19111,Code Three,Rick Raphael,english
19112,La foire aux vanités, Tome I,William Makepeace Thackeray,french
19114,Foe-Farrell,Arthur Thomas Quiller-Couch,english
19116,How to Sing,Lilli Lehmann,english
19115,Roman Britain in 1914,F. Haverfield,english
19113,The Emigrant Trail,Geraldine Bonner,english
19118,The Philippine Islands, 1493-1898, Volume XXV, 1635-36,Various,english
19117,Sergeant York And His People,Sam Cowan,english
1913,The Drums Of Jeopardy,Harold MacGrath,english
1912,The Muse of the Department,Honore de Balzac,english
1915,The Second Thoughts of An Idle Fellow,Jerome K. Jerome,english
1917,The Queen of Hearts,Wilkie Collins,english
19121,Sword and Gown,George A. Lawrence,english
19120,The Saddle Boys of the Rockies,James Carson,english
19126,Raemaekers' Cartoons,Louis Raemaekers,english
19129,The She Boss,Arthur Preston Hankins,english
19131,Golden Lads,Arthur Gleason and Helen Hayes Gleason,english
19134,The Empire of Love,W. J. Dawson,english
19136,Hayslope Grange,Emma Leslie,english
19138,Resonance in Singing and Speaking,Thomas Fillebrown,english
19135,The Southerner,Thomas Dixon,english
19139,The Buccaneers in the West Indies in the XVII Century,Clarence Henry Haring,english
19140,Girlhood and Womanhood,Sarah Tytler,english
19142,The Devil Doctor,Sax Rohmer,english
19145,The Time Traders,Andre Norton,english
19141,Edison's Conquest of Mars,Garrett Putman Serviss,english
19146,The Entailed Hat,George Alfred Townsend,english
19147,The House in the Mist,Anna Katharine Green,english
19148,The Henchman,Mark Lee Luther,english
19149,Locus Solus,Raymond Roussel,french
19150,The Red Conspiracy,Joseph J. Mereto,english
19153,A New System; or, an Analysis of Antient Mythology. Volume I.,Jacob Bryant,english
19152,Le journal d'une pensionnaire en vacances,Noémie Dondel Du Faouëdic,french
19154,With Lee in Virginia,G. A. Henty,english
19156,The Continental Monthly, Vol III, Issue VI, June, 1863,Various,english
19157,A Mother's List of Books for Children,Gertrude Weld Arnold,english
19160,Disturbed Ireland,Bernard H. Becker,english
19162,The Lost Valley,J. M. Walsh,english
19155,The Seminole Indians of Florida,Clay MacCauley,english
19163,Märchen für Kinder,Hans Christian Andersen,german
19164,Lectures on Art,John Ruskin,english
19166,The Quirt,B.M. Bower,english
19167,Billy Whiskers,Frances Trego Montgomery,english
19168,Studies in Forensic Psychiatry,Bernard Glueck,english
19171,The Moving Picture Girls,Laura Lee Hope,english
19174,The Man Who Rocked the Earth,Arthur Train,english
19172,An Australian in China,George Ernest Morrison,english
19175,A Little Rebel,Margaret Wolfe Hungerford,english
19173,The Cow Puncher,Robert J. C. Stead,english
19180,Scientific  American, Volume XXIV., No. 12,  March 18, 1871,Various,english
19181,Chambers's Edinburgh Journal, No. 439,Various,english
19179,Kelly Miller's History of the World War for Human Rights,Kelly Miller,english
19184,La carrosse aux deux lézards verts,René Boylesve,french
19185,Santa Teresa,Alexander Whyte,english
19186,Les contemporains, première série,Jules Lemaître,french
19188,Poems,Christina G. Rossetti,english
19190,Men Called Him Master,Elwyn Allen Smith,english
19192,What is Darwinism?,Charles Hodge,english
19191,The Fruit of the Tree,Edith Wharton,english
19187,Chevalier de Mornac,Joseph Marmette,french
19193,Making the Most of Life,J. R. Miller,english
19196,Homeburg Memories,George Helgesen Fitch,english
19198,Aliens or Americans?,Howard B. Grose,english
19199,The Friendships of Women,William Rounseville Alger,english
19200,The History of a Lie,Herman Bernstein,english
19201,Cymbeline,William Shakespeare,french
19202,Cicely and Other Stories,Annie Fellows Johnston,english
19204,Lady Larkspur,Meredith Nicholson,english
19206,Under Drake's Flag,G. A. Henty,english
19207,The Firelight Fairy Book,Henry  Beston,english
19208,Vitality Supreme,Bernarr Macfadden,english
19209,The Andes and the Amazon,James Orton,english
19211,The History of England in Three Volumes, Vol.I., Part A.,David Hume,english
19212,The History of England in Three Volumes, Vol.I., Part B.,David Hume,english
19213,The History of England in Three Volumes, Vol.I., Part C.,David Hume,english
19214,The History of England in Three Volumes, Vol.I., Part D.,David Hume,english
19216,The History of England in Three Volumes, Vol.I., Part F.,David Hume,english
19215,The History of England in Three Volumes, Vol.I., Part E.,David Hume,english
19218,The History of England in Three Volumes, Vol.III.,E. Farr and E. H. Nolan,english
19217,The History of England in Three Volumes, Vol.II.,Tobias Smollett,english
19222,Modern English Books of Power,George Hamlin Fitch,english
19220,Irish Wit and Humor,Anonymous,english
19221,The Golden Treasury,Various,english
19223,At War with Pontiac,Kirk Munroe and J. Finnemore,english
1925,Droll Stories, Volume 1,Honore de Balzac,english
1926,Grandfather's Chair,Nathaniel Hawthorne,english
1921,The Chouans,Honore de Balzac,english
19224,The Alchemist's Secret,Isabel Cecilia Williams,english
19225,Joyce of the North Woods,Harriet T. Comstock,english
19219,La méchante femme mise à la raison,William Shakespeare,french
19227,Peines d'amour perdues,William Shakespeare,french
19229,Anticipations,Herbert George Wells,english
19230,The Story of Paul Boyton,Paul Boyton,english
19231,The Mummy and Miss Nitocris,George Griffith,english
19228,Périclès,William Shakespeare,french
19232,De l'influence des passions sur le bonheur des individus et des nations,Germaine de Staël-Holstein,french
19226,The Dog's Book of Verse,Various,english
19233,Les opinions de M. Jérôme Coignard,Anatole France,french
19235,Under the Great Bear,Kirk Munroe,english
19236,Japan Will Turn Ablaze!,Barbara R. Sims,english
19237,The Secret of Divine Civilization,‘Abdu’l-Bahá,english
19238,Foundations of World Unity,‘Abdu’l-Bahá,english
19239,Bahá’í World Faith,‘Abdu’l-Bahá,english
19240,Bahá’í Prayers: A Selection of Prayers Revealed by Bahá’u’lláh, the,Bahá’u’lláh, The Báb and ‘Abdu’l-Bahá,english
19241,Bahá’u’lláh and the New Era,J.E. Esslemont,english
19242,Bahíyyih Khánum,Baha’i World Centre,english
19243,The Advent of Divine Justice,Shoghi Effendi,english
19245,The Light of Divine Guidance (Volume 2),Shoghi Effendi,english
19246,The Young Pitcher,Zane Grey,english
19247,Dotty Dimple's Flyaway,Sophie May,english
19244,The Light of Divine Guidance (Volume 1),Shoghi Effendi,english
19248,Opinions sociales,Anatole France,french
19251,Arohanui: Letters from Shoghi Effendi to New Zealand,Shoghi Effendi,english
19250,‘Abdu’l-Bahá in London,‘Abdu’l-Bahá,english
19249,La vie littéraire,Anatole France,french
19252,Bahá’í Administration,Shoghi Effendi,english
19253,A Compilation on Bahá’í Education,Research Department of the Universal House of Justice,english
19254,Citadel of Faith,Shoghi Effendi,english
19255,Deeds that Won the Empire,W. H. Fitchett,english
19258,Tom Swift and the Electronic Hydrolung,Victor Appleton,english
19259,His Heart's Queen,Mrs. Georgie Sheldon,english
19261,Bronchoscopy and Esophagoscopy,Chevalier Jackson,english
19264,Japanese Literature,Various,english
19263,Diary of the Besieged Resident in Paris,Henry Labouchère,english
19265,Red Saunders' Pets and Other Critters,Henry Wallace Phillips,english
19267,Century of Light,Baha’i International Community,english
19266,Etudes sur Aristophane,Emile Deschanel,french
19268,Compilation on Peace,Research Department of the Universal House of Justice,english
19269,A Compilaton on Women,Research Department of the Universal House of Justice,english
19271,Dawn of a New Day,Shoghi Effendi,english
19272,The Early Bird,George Randolph Chester,english
19273,The Dead Men's Song,Champion Ingraham Hitchcock,english
19274,Letters from the Guardian to Australia and New Zealand,Shoghi Effendi,english
19270,Directives from the Guardian,Shoghi Effendi,english
19275,God Passes By,Shoghi Effendi,english
19276,High Endeavours: Messages to Alaska,Shoghi Effendi,english
19277,Messages to America,Shoghi Effendi,english
19278,Messages to Canada,Shoghi Effendi,english
19282,The Promised Day Is Come,Shoghi Effendi,english
19279,Memorials of the Faithful,‘Abdu’l-Bahá,english
19280,Messages to the Bahá’í World: 1950–1957,Shoghi Effendi,english
19287,Selections from the Writings of ‘Abdu’l-Bahá,‘Abdu’l-Bahá,english
19288,Bohemian Days,Geo. Alfred Townsend,english
19284,Paris Talks,‘Abdu’l-Bahá,english
19285,The Promulgation of Universal Peace,‘Abdu’l-Bahá,english
19289,Some Answered Questions,‘Abdu’l-Bahá,english
19295,The Outdoor Girls at Ocean View,Laura Lee Hope,english
19294,The Outdoor Girls on Pine Island,Laura Lee Hope,english
19297,Unfolding Destiny,Shoghi Effendi,english
19298,The World Order of Bahá’u’lláh,Shoghi Effendi,english
19300,A Traveler’s Narrative,‘Abdu’l-Bahá,english
19302,Dinosaurs,William Diller Matthew,english
19303,Raftmates,Kirk Munroe,english
19304,Secret History Revealed By Lady Peggy O'Malley,C. N. Williamson and A. M. Williamson,english
19307,The Lion of Petra,Talbot Mundy,english
19308,Pioneers and Founders,Charlotte Mary Yonge,english
19315,The Poems of Giacomo Leopardi,Giacomo Leopardi,english
19316,Lyra Heroica,Various,english
19311,The Outdoor Girls in Florida,Laura Lee Hope,english
19310,Happy Pollyooly,Edgar Jepson,english
19318,The Outdoor Girls in the Saddle,Laura Lee Hope,english
19317,Gallipoli Diary,  Volume I,Ian Hamilton,english
19312,Tablets of Abdul-Baha Abbas,‘Abdu’l-Bahá,english
19309,The Reminiscences of an Astronomer,Simon Newcomb,english
1932,Early Kings of Norway,Thomas Carlyle,english
1933,The History of Samuel Titmarsh,William Makepeace Thackeray,english
1931,The Zeppelin's Passenger,E. Phillips Oppenheim,english
1937,The Second Jungle Book,Rudyard Kipling,english
1939,A Gentleman of France,Stanley Weyman,english
1930,Penguin Island,Anatole France,english
19321,Evolution,Theodore Graebner,english
19325,The Wit and Humor of America, Volume VII. (of X.),Various,english
19322,The Antichrist,F. W. Nietzsche,english
19323,The Wit and Humor of America, Volume V. (of X.),Various,english
19324,The Wit and Humor of America, Volume VI. (of X.),Various,english
19328,The Sea-Kings of Crete,James Baikie,english
19329,The Sunny Side of Ireland,John O'Mahony and R. Lloyd Praeger,english
19332,Michael Angelo Buonarroti,Charles Holroyd,english
19331,Ceremonial of Hasjelti Dailjis and Mythical Sand Painting of the,James Stevenson,english
19330,An Apache Princess,Charles King,english
19335,Oscar the Detective,Harlan Page Halsey,english
19339,With The Immortal Seventh Division,E. J. Kennedy and the Lord Bishop of Winchester,english
19340,The Story of the Big Front Door,Mary Finley Leonard,english
19341,A Maker of History,E. Phillips Oppenheim,english
19342,Complete Hypnotism: Mesmerism, Mind-Reading and Spiritualism,A. Alpheus,english
19343,The Making of Mary,Jean Forsyth,english
19346,New Word-Analysis,William Swinton,english
19345,La vie littéraire,Anatole France,french
19344,La vie littéraire,Anatole France,french
19347,The Myths of the New World,Daniel G. Brinton,english
19348,Gideon's Band,George W. Cable,english
19337,A Christmas Carol,Charles Dickens,english
19336,The Tangled Threads,Eleanor H. Porter,english
19351,Curlie Carson Listens In,Roy J. Snell,english
19352,Herbal Simples Approved for Modern Uses of Cure,William Thomas Fernie,english
19354,Lessons in Music Form,Percy Goetschius,english
19353,Captain Jinks, Hero,Ernest Crosby,english
19355,A Book of Prefaces,H. L. Mencken,english
19356,Golden Stories,Various,english
19357,The New Penelope and Other Stories and Poems,Frances Fuller Victor,english
19359,The Patient Observer,Simeon Strunsky,english
19360,Six to Sixteen,Juliana Horatia Ewing,english
19365,Everlasting Pearl,Anna Magdalena Johannsen,english
19368,The Mide'wiwin or "Grand Medicine Society" of the Ojibwa,Walter James Hoffman,english
19369,The Triumphs of Eugène Valmont,Robert Barr,english
19370,Ullr Uprising,Henry Beam Piper,english
19371,The Forfeit,Ridgwell Cullum,english
19373,Northern Nut Growers Association Report of the Proceedings at the,Various,english
19377,A Brief Account of the Rise and Progress of the People Called Quakers,William Penn,english
19376,Mrs. Piper & the Society for Psychical Research,Michael Sage,english
19378,Oriental Encounters,Marmaduke Pickthall,english
19379,The Leicestershires beyond Baghdad,Edward John Thompson,english
19381,Among the Farmyard People,Clara Dillingham Pierson,english
19383,The Knickerbocker, or New-York Monthly Magazine, January 1844,Various,english
19386,An Author's Mind,Martin Farquhar Tupper,english
19385,The Modern Scottish Minstrel, Volume III,Various,english
19388,The Sagebrusher,Emerson Hough,english
19390,Baby Pitcher's Trials,Mrs. May,english
19393,Plays of Near & Far,Lord Dunsany,english
19396,On the Spanish Main,John Masefield,english
19391,A Truthful Woman in Southern California,Kate Sanborn,english
19397,History of Rationalism Embracing a Survey of the Present State of Protestant Theology,John F. Hurst,english
19400,History Of Egypt, Chaldæa, Syria, Babylonia, and Assyria, Volume 1 (of 12),G. Maspero,english
19399,St. Nicholas Magazine for Boys and Girls, Vol. 5, January 1878, No. 3,Various,english
19398,By Right of Conquest,G. A. Henty,english
19401,The Plunderer,Henry Oyen,english
19403,Murder at Bridge,Anne Austin,english
19402,Frank Merriwell's Reward,Burt L. Standish,english
19405,Confessions of an Etonian,I. E. M.,english
19407,Speed the Plough,Thomas Morton,english
19406,Scientific  American, Volume XXXVI., No. 8, February 24, 1877,Various,english
19408,The Amateur Garden,George W. Cable,english
19411,The Woman's Way,Charles Garvice,english
19412,Set in Silver,Charles Norris Williamson and Alice Muriel Williamson,english
19417,Chambers's Edinburgh Journal, No. 434,Various,english
19418,Confessions of Boyhood,John Albee,english
19419,In the Rocky Mountains,W. H. G. Kingston,english
1941,Letters of Two Brides,Honore de Balzac,english
1942,Rise and Fall of Cesar Birotteau,Honore de Balzac,english
1943,Louis Lambert,Honore de Balzac,english
1945,Egmont,Johann Wolfgang Von Goethe,english
1944,The Witch and Other Stories,Anton Chekhov,english
1946,On War,Carl von Clausewitz,english
1947,Scaramouche,Rafael Sabatini,english
19421,The French Revolution,R. M. Johnston,english
1948,The Story of a Bad Boy,Thomas Bailey Aldrich,english
19420,The Cathedral Church of York,A. Clutton-Brock,english
19424,Bell's Cathedrals: The Cathedral Church of Exeter,Percy Addleshaw,english
19423,The Story of Porcelain,Sara Ware Bassett,english
19432,Heart and Soul,Victor Mapes (AKA Maveric Post),english
19431,Le saucisson à pattes II,Eugène Chavette,french
19436,The Fifth Wheel,Olive Higgins Prouty,english
19434,Western Worthies,J. Stephen Jeans,english
19438,The Hero of Esthonia and Other Studies in the Romantic Literature of That Country,William Forsell Kirby,english
19441,My Friend the Chauffeur,C. N. Williamson and A. M. Williamson,english
19443,Our Profession and Other Poems,Jared Barhite,english
19446,Slave Narratives: a Folk History of Slavery in the United States From Interviews with Former Slaves,Work Projects Administration,english
19440,La Saga de Njal,Anonymous,french
19448,Talks on Manures,Joseph Harris,english
19451,Double Trouble,Herbert Quick,english
19447,Morals and Dogma of the Ancient and Accepted Scottish Rite of Freemasonry,Albert Pike,english
19452,Le Petit Nord,Anne Elizabeth Caldwell (MacClanahan) Grenfell and Katie Spalding,english
19449,The North American Indian,Edward S. Curtis,english
19453,The Shield,Various,english
19457,Historical Tales - The Romance of Reality - Volume VII,Charles Morris,english
19459,Born Again,Alfred Lawson,english
19461,Tales of Wonder Every Child Should Know,Various,english
19458,The Loyalists, Vol. 1-3,Jane West,english
19462,The Price,Francis Lynde,english
19460,Handbuch der deutschen Kunstdenkmäler, Bd.1, Mitteldeutschland, 1914,Georg Dehio,german
19463,James Fenimore Cooper,Thomas R. Lounsbury,english
19469,Poems Teachers Ask For, Book Two,Various,english
19470,Yorkshire Lyrics,John Hartley,english
19471,Badge of Infamy,Lester del Rey,english
19468,Mediaeval Socialism,Bede Jarrett,english
19465,Draining for Profit, and Draining for Health,George E. Waring,english
19472,Branded,Francis Lynde,english
19473,Now or Never,Oliver Optic,english
19476,A Honeymoon in Space,George Griffith,english
19474,Uller Uprising,Henry Beam Piper, John D. Clark and John F. Carr,english
19477,The Young Trailers,Joseph A. Altsheler,english
19475,Tenting To-night,Mary Roberts Rinehart,english
19478,Four-Day Planet,Henry Beam Piper,english
19479,Roughing it De Luxe,Irvin S. Cobb,english
19480,Ray's Daughter,Charles King,english
19481,Everyman and Other Old Religious Plays, with an Introduction,Anonymous,english
19485,The Long Night,Stanley Weyman,english
19486,Irish Wonders,D. R. McAnally, Jr.,english
